,Diary Phase,HH ID,Were you able to get in contact with the customer? ,3. What fuel was used?,3. What fuel was used?/Electricity,3. What fuel was used?/LPG,3. What fuel was used?/Kerosene,3. What fuel was used?/Charcoal,3. What fuel was used?/Firewood,3. What fuel was used?/Other,Please specify:,"4. What time did you start with any cooking activities? (lighting a fire, chopping vetables)",How much LPG was there before cooking (kg)?,How much kerosene was there before cooking (Litre)?,How much charcoal was there before cooking (kg)?,How much firewood was there before cooking (kg)?,How much other fuel was there before cooking (kg)?,How much LPG was there after cooking (kg)?,How much kerosene was there after cooking (Litre)?,How much charcoal was there after cooking (kg)?,How much firewood was there after cooking (kg)?,How much other fuel was there after cooking (kg)?,How long did it take to start the CHARCOAL fire? (mins),How long did it take to start the WOOD fire? (mins),Was any Charcoal saved for later?,Was any Firewood saved for later?,7. Gender of the cook:,8. Reason for cooking,8. Reason for cooking/Breakfast,8. Reason for cooking/Lunch,8. Reason for cooking/Supper,8. Reason for cooking/Snack,8. Reason for cooking/Food for baby,8. Reason for cooking/Water heating,8. Reason for cooking/Other,Please specify:.1,9. Adults:,10. Children:,11. Did any food not require cooking?,Please specify:.2,12. How many dishes were cooked?,13. How many times was water heated?,1a) Which dish was prepared?,Please specify:.3,1b) What was used?,Please specify:.4,1c) What was used?,1c) What was used?/Sufuria big,1c) What was used?/Sufuria medium,1c) What was used?/Sufuria small,1c) What was used?/Frying pan,1c) What was used?/Kettle,1e) Was a lid used?,1f) Fresh or reheated?,1g) Saving for later?,What time did you start cooking dish 1?,What was the meter reading before cooking?,What time did you finish cooking dish 1?,What was the meter reading after cooking?,2a) Which dish was prepared?,Please specify:.6,2b) What was used?,Please specify:.7,2c) What was used?,2c) What was used?/Sufuria big,2c) What was used?/Sufuria medium,2c) What was used?/Sufuria small,2c) What was used?/Frying pan,2c) What was used?/Kettle,2e) Was a lid used?,2f) Fresh or reheated?,2g) Saving for later?,What time did you start cooking dish 2?,What was the meter reading before cooking?.1,What time did you finish cooking dish 2?,What was the meter reading after cooking?.1,3a) Which dish was prepared?,Please specify:.9,3b) What was used?,3c) What was used?,3c) What was used?/Sufuria big,3c) What was used?/Sufuria medium,3c) What was used?/Sufuria small,3c) What was used?/Frying pan,3c) What was used?/Kettle,3e) Was a lid used?,3f) Fresh or reheated?,3g) Saving for later?,What time did you start cooking dish 3?,What was the meter reading before cooking?.2,What time did you finish cooking dish 3?,What was the meter reading after cooking?.2,4a) Which dish was prepared?,Please specify:.12,4b) What was used?,4c) What was used?,4c) What was used?/Sufuria big,4c) What was used?/Sufuria medium,4c) What was used?/Sufuria small,4c) What was used?/Kettle,4e) Was a lid used?,4f) Fresh or reheated?,4g) Saving for later?,What time did you start cooking dish 4?,What was the meter reading before cooking?.3,What time did you finish cooking dish 4?,What was the meter reading after cooking?.3,5a) Which dish was prepared?,Please specify:.15,5b) What was used?,5c) What was used?,5c) What was used?/Sufuria big,5c) What was used?/Sufuria medium,5c) What was used?/Sufuria small,5c) What was used?/Kettle,5e) Was a lid used?,5f) Fresh or reheated?,5g) Saving for later?,What time did you start cooking dish 5?,What time did you finish cooking dish 5?,6a) Why was the water heated?,Please specify:.18,6b) What was used?,6c) What was used?,6c) What was used?/Sufuria big,6c) What was used?/Sufuria medium,6c) What was used?/Sufuria small,6c) What was used?/Frying pan,6c) What was used?/Kettle,6d) Was a lid used?,6e) How cold was the water/milk before heating?,6f) Saving for later (thermos)?,What time did you start heating the water 1?,What was the meter reading before cooking?.5,What time did you finish heating the water 1?,What was the meter reading after cooking?.5,7a) Why was the water heated?,Please specify:.21,7b) What was used?,7c) What was used?,7c) What was used?/Sufuria big,7c) What was used?/Sufuria medium,7c) What was used?/Frying pan,7c) What was used?/Kettle,7c) What was used?/Other,Please specify:.23,7d) Was a lid used?,7e) How cold was the water/milk before heating?,7f) Saving for later (thermos)?,What time did you start heating the water 2?,What was the meter reading before cooking?.6,What time did you finish heating the water 2?,What was the meter reading after cooking?.6
768,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,08:00:00.000+03:00,0,0,3,0,0,0,0,0,0,0,10,0,No,0,Male,Breakfast,1,0,0,0,0,0,0,0,2,1,No,0,2,0,Fish stew (boiled),0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Yes,Fresh,Preparing meal in advance,08:00:00.000+03:00,0,10:00:00.000+03:00,0,Matoke,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Preparing meal in advance,14:00:00.000+03:00,0,16:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,10:00:00.000+03:00,0,0,5,0,0,0,0,0,0,0,15,0,No,0,Male,Breakfast,1,0,0,0,0,0,0,0,3,1,No,0,2,0,Beans,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Preparing meal in advance,10:00:00.000+03:00,0,13:14:00.000+03:00,0,Matoke,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Preparing meal in advance,15:00:00.000+03:00,0,18:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,09:00:00.000+03:00,0,0,3,0,0,0,0,0,0,0,15,0,No,0,Male,Breakfast,1,0,0,0,0,0,0,0,1,1,No,0,2,0,Fish stew (boiled),0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Yes,Fresh,Preparing meal in advance,09:00:00.000+03:00,0,10:50:00.000+03:00,0,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Sometimes,Fresh,Preparing meal in advance,14:00:00.000+03:00,0,16:43:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,11:00:00.000+03:00,0,0,3,0,0,0,0,0,0,0,15,0,No,0,Male,Lunch,0,1,0,0,0,0,0,0,1,2,No,0,2,0,Fish stew (boiled),0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Preparing meal in advance,11:00:00.000+03:00,0,13:01:00.000+03:00,0,Matoke,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Preparing meal in advance,15:00:00.000+03:00,0,17:02:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,08:00:00.000+03:00,0,0,4,0,0,0,0,0,0,0,11,0,No,0,Male,Breakfast,1,0,0,0,0,0,0,0,1,2,No,0,2,1,Beef/Goat,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Preparing meal in advance,08:00:00.000+03:00,0,11:45:00.000+03:00,0,Matoke,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Preparing meal in advance,13:00:00.000+03:00,0,15:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drinking/purifying,0,Charcoal stove,Kettle,0,0,0,0,1,Yes,Luke warm,Some,19:00:00.000+03:00,0,19:50:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,09:30:00.000+03:00,0,0,2,0,0,0,0,0,0,0,12,0,No,0,Male,Breakfast,1,0,0,0,0,0,0,0,1,2,No,0,2,1,Beans,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Preparing meal in advance,09:30:00.000+03:00,0,11:30:00.000+03:00,0,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Preparing meal in advance,13:00:00.000+03:00,0,15:56:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drinking/purifying,0,Charcoal stove,Kettle,0,0,0,0,1,Yes,Luke warm,Some,17:57:00.000+03:00,0,18:30:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,09:00:00.000+03:00,0,0,4,0,0,0,0,1,0,0,10,0,Yes,0,Female,Breakfast,1,0,0,0,0,0,0,0,1,2,No,0,2,2,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,No,Fresh,Preparing meal in advance,09:00:00.000+03:00,0,11:00:00.000+03:00,0,Beef/Goat,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Preparing meal in advance,14:00:00.000+03:00,0,16:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drinking/purifying,0,Charcoal stove,Kettle,0,0,0,0,1,Yes,Fresh,None,17:00:00.000+03:00,0,18:00:00.000+03:00,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Kettle,0,0,0,1,0,0,Yes,Fresh,None,19:30:00.000+03:00,0,20:19:00.000+03:00,0
775,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,09:00:00.000+03:00,0,0,3,0,0,0,0,1,0,0,10,0,Yes,0,Male,Breakfast,1,0,0,0,0,0,0,0,1,2,No,0,2,1,Duck/chicken stew,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Preparing meal in advance,09:00:00.000+03:00,0,11:49:00.000+03:00,0,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Sometimes,Fresh,Preparing meal in advance,12:00:00.000+03:00,0,15:13:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Kettle,0,0,0,0,1,Sometimes,Fresh,Some,16:00:00.000+03:00,0,17:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,10:00:00.000+03:00,0,0,3,0,0,0,0,1,0,0,10,0,Yes,0,Male,Lunch,0,1,0,0,0,0,0,0,1,2,No,0,2,1,Rice,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Preparing meal in advance,10:00:00.000+03:00,0,12:15:00.000+03:00,0,Duck/chicken stew,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Preparing meal in advance,12:15:00.000+03:00,0,14:19:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Electric kettle,0,0,0,0,0,0,0,Luke warm,Some,17:06:00.000+03:00,0,17:30:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,09:20:00.000+03:00,0,0,3,0,0,0,0,1,0,0,15,0,No,0,Female,Lunch,0,1,0,0,0,0,0,0,1,2,No,0,2,0,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Leftovers,09:30:00.000+03:00,0,12:57:00.000+03:00,0,Fish stew (boiled),0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Leftovers,14:00:00.000+03:00,0,15:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,09:10:00.000+03:00,0,0,2,0,0,0,0,0,0,0,15,0,No,0,Female,Lunch,0,1,0,0,0,0,0,0,2,1,No,0,2,0,Beans,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,Leftovers,09:10:00.000+03:00,0,12:39:00.000+03:00,0,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Leftovers,13:00:00.000+03:00,0,15:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,Post EPC,752030802,Yes ,Charcoal,0,0,0,1,0,0,0,09:30:00.000+03:00,0,0,3,0,0,0,0,1,0,0,5,0,Yes,0,Female,Lunch,0,1,0,0,0,0,0,0,1,2,No,0,2,2,Beans,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,None,09:00:00.000+03:00,0,11:41:00.000+03:00,0,Sweet potatoes/cassava/taro root,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,None,14:30:00.000+03:00,0,16:42:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Electric kettle,0,0,0,0,0,0,0,Fresh,None,10:44:00.000+03:00,0,11:16:00.000+03:00,0,Bathing,0,Electric kettle,0,0,0,0,0,0,0,0,Luke warm,None,19:46:00.000+03:00,0,20:00:00.000+03:00,0
780,Pre EPC,781458532,Yes ,Charcoal,0,0,0,1,0,0,0,19:00:00.000+03:00,0,0,9,0,0,0,0,3,0,0,4,0,No,0,Female,Supper,0,0,1,0,0,0,0,0,4,6,No,0,1,0,Duck/chicken stew,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,19:00:00.000+03:00,0,20:30:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Pre EPC,781458532,Yes ,Charcoal,0,0,0,1,0,0,0,11:00:00.000+03:00,0,0,10,0,0,0,0,9,0,0,4,0,Yes,0,Female,Lunch,0,1,0,0,0,0,0,0,4,6,No,0,3,0,Rice,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,11:00:00.000+03:00,0,11:31:00.000+03:00,0,Matoke,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,None,11:32:00.000+03:00,0,12:32:00.000+03:00,0,Other,Ground nuts,Charcoal stove,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,12:33:00.000+03:00,0,13:33:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Pre EPC,781458532,Yes ,Charcoal,0,0,0,1,0,0,0,19:00:00.000+03:00,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Female,Supper,0,0,1,0,0,0,0,0,2,8,No,0,1,0,Rice,0,Charcoal stove,0,Sufuria big,1,0,0,0,0,Yes,Fresh,None,19:00:00.000+03:00,0,20:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Pre EPC,781458532,Yes ,Firewood,0,0,0,0,1,0,0,09:00:00.000+03:00,0,0,0,5,0,0,0,0,2,0,0,10,0,Yes,Female,Lunch,0,1,0,0,0,0,0,0,2,2,No,0,2,2,Beans,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,09:00:00.000+03:00,0,11:00:00.000+03:00,0,Matoke,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,13:46:00.000+03:00,0,16:20:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drinking/purifying,0,Firewood stove,Kettle,0,0,0,0,1,Yes,Fresh,None,17:12:00.000+03:00,0,18:00:00.000+03:00,0,Bathing,0,Firewood stove,Kettle,0,0,0,1,0,0,Yes,Fresh,None,18:05:00.000+03:00,0,18:45:00.000+03:00,0
784,Pre EPC,781458532,Yes ,Charcoal,0,0,0,1,0,0,0,09:00:00.000+03:00,0,0,30,0,0,0,0,25,0,0,10,0,Yes,0,Female,Lunch Supper Breakfast,1,1,1,0,0,0,0,0,3,3,No,0,3,1,Rice,0,Charcoal stove,0,Sufuria big Sufuria medium,1,1,0,0,0,Yes,Fresh,Preparing meal in advance,11:42:00.000+03:00,0,13:00:00.000+03:00,0,Matoke,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Sometimes,Fresh,Preparing meal in advance,11:30:00.000+03:00,0,13:03:00.000+03:00,0,Other,Chicken,Charcoal stove,Sufuria medium,0,1,0,0,0,Sometimes,Fresh,Preparing meal in advance,12:11:00.000+03:00,0,13:15:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Kettle,0,0,0,0,1,Yes,Fresh,None,08:00:00.000+03:00,0,08:30:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Pre EPC,781458532,Yes ,LPG Charcoal,0,1,0,1,0,0,0,08:00:00.000+02:00,7,0,40,0,0,6.8,0,36,0,0,5,0,No,0,Female,Breakfast Lunch Supper Water heating,1,1,1,0,0,1,0,0,3,2,No,0,2,2,Ugali,0,Charcoal stove,0,Sufuria small,0,0,1,0,0,Yes,Fresh,Preparing meal in advance,12:07:00.000+02:00,0,13:30:00.000+02:00,0,Beans,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Sometimes,Fresh,Preparing meal in advance,09:09:00.000+02:00,0,13:17:00.000+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Gas stove,Kettle,0,0,0,0,1,Yes,Fresh,Some,08:00:00.000+02:00,0,08:11:00.000+02:00,0,Drinking/purifying,0,Charcoal stove,Kettle,0,0,0,1,0,0,Yes,Fresh,All,17:30:00.000+02:00,0,18:20:00.000+02:00,0
786,Pre EPC,781458532,Yes,Electricity Firewood,1,0,0,0,1,0,0,07:00:00.000+03:00,0,0,0,2,0,0,0,0,1,0,0,7,0,Yes,Female,Breakfast Lunch Supper Water heating,1,1,1,0,0,1,0,0,2,3,Yes,Pancakes,4,2,Matoke,0,Firewood stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Preparing meal in advance,11:00:00.000+03:00,0,13:00:00.000+03:00,0,Beans,0,Electric pressure cooker,0,0,0,0,0,0,0,0,Fresh,Preparing meal in advance,12:30:00.000+03:00,17,13:00:00.000+03:00,17.6,Matoke,0,Firewood stove,Sufuria medium,0,1,0,0,0,Yes,Reheated,None,13:00:00.000+03:00,0,21:00:00.000+03:00,0,Beans,0,Electric pressure cooker,0,0,0,0,0,0,Reheated,None,21:00:00.000+03:00,16,21:02:00.000+03:00,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Pressure cooker,0,0,0,0,0,0,Yes,Fresh,Some,07:00:00.000+03:00,18,07:10:00.000+03:00,18.1,Drinking/purifying,0,Firewood stove,Sufuria medium,0,1,0,0,0,0,Yes,Fresh,All,21:00:00.000+03:00,0,22:00:00.000+03:00,0
787,Pre EPC,781458532,Yes,Charcoal Firewood,0,0,0,1,1,0,0,07:00:00.000+03:00,0,0,3,5,0,0,0,2,3,0,6,8,No,0,Female,Breakfast Lunch Supper Water heating,1,1,1,0,0,1,0,0,2,3,Yes,Bread,4,2,Boiled potatoes,0,Firewood stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,12:00:00.000+03:00,0,13:10:00.000+03:00,0,Fried fish,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,12:00:00.000+03:00,0,13:00:00.000+03:00,0,Rice,0,Charcoal stove,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,19:20:00.000+03:00,0,20:00:00.000+03:00,0,Leafy veg,0,Charcoal stove,Sufuria medium,0,1,0,0,Yes,Fresh,None,20:00:00.000+03:00,0,20:30:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Sufuria medium,0,1,0,0,0,Yes,Fresh,Some,07:00:00.000+03:00,0,07:30:00.000+03:00,0,Drinking/purifying,0,Firewood stove,Sufuria medium,0,1,0,0,0,0,Yes,Fresh,All,21:00:00.000+03:00,0,22:00:00.000+03:00,0
788,Pre EPC,781458532,Yes,Electricity Charcoal,1,0,0,1,0,0,0,07:00:00.000+03:00,0,0,4,0,0,0,0,2,0,0,6,0,No,0,Female,Lunch Supper Water heating,0,1,1,0,0,1,0,0,2,3,Yes,Bread,4,2,Beans,0,Electric pressure cooker,0,0,0,0,0,0,0,0,Fresh,None,12:30:00.000+03:00,8,13:05:00.000+03:00,8.6,Ugali,0,Charcoal stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,13:00:00.000+03:00,0,13:20:00.000+03:00,0,Matoke,0,Charcoal stove,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,18:30:00.000+03:00,0,21:00:00.000+03:00,0,Other,Pork,Charcoal stove,Sufuria medium,0,1,0,0,Yes,Fresh,None,19:00:00.000+03:00,0,20:20:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Charcoal stove,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,07:00:00.000+03:00,0,07:30:00.000+03:00,0,Other,Cooking food,Charcoal stove,Sufuria medium,0,1,0,0,0,0,Yes,Fresh,None,12:30:00.000+03:00,0,13:00:00.000+03:00,0
789,Pre EPC,781458532,Yes ,Electricity Firewood,1,0,0,0,1,0,0,08:00:00.000+03:00,0,0,0,2,0,0,0,0,0,0,0,9,0,No,Female,Breakfast Lunch Supper Water heating,1,1,1,0,0,1,0,0,2,3,Yes,Chapati,4,2,Beans,0,Electric pressure cooker,0,0,0,0,0,0,0,0,Fresh,None,12:00:00.000+03:00,15,12:35:00.000+03:00,15.1,Matoke,0,Firewood stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,Precooking,11:00:00.000+03:00,0,13:00:00.000+03:00,0,Matoke,0,Firewood stove,Sufuria medium,0,1,0,0,0,Yes,Reheated,None,13:30:00.000+03:00,0,21:00:00.000+03:00,0,Other,Ground nuts,Firewood stove,Sufuria medium,0,1,0,0,Yes,Fresh,None,19:00:00.000+03:00,0,20:30:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Kettle,0,0,0,0,1,Yes,Fresh,Some,08:00:00.000+03:00,0,08:25:00.000+03:00,0,Drinking/purifying,0,Firewood stove,Kettle,0,0,0,1,0,0,Yes,Fresh,All,21:08:00.000+03:00,0,22:00:00.000+03:00,0
790,Pre EPC,781458532,Yes ,Firewood,0,0,0,0,1,0,0,08:00:00.000+03:00,0,0,0,2,0,0,0,0,0,0,0,10,0,No,Female,Breakfast Lunch Supper Water heating,1,1,1,0,0,1,0,0,2,3,Yes,Chapati,4,2,Rice,0,Firewood stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,12:00:00.000+03:00,0,13:00:00.000+03:00,0,Fried fish,0,Firewood stove,0,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,12:00:00.000+03:00,0,13:00:00.000+03:00,0,Matoke,0,Charcoal stove,Sufuria medium,0,1,0,0,0,Yes,Fresh,None,18:00:00.000+03:00,0,21:00:00.000+03:00,0,Other,Ground nuts,Firewood stove,Sufuria medium,0,1,0,0,Yes,Fresh,None,19:00:00.000+03:00,0,20:00:00.000+03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tea/coffee/cocoa/milk,0,Firewood stove,Kettle,0,0,0,0,1,Yes,Fresh,None,08:00:00.000+03:00,0,08:25:00.000+03:00,0,Drinking/purifying,0,Firewood stove,Sufuria medium,0,1,0,0,0,0,Yes,Fresh,None,21:00:00.000+03:00,0,22:00:00.000+03:00,0
